name,confirmed,suspected,discharged,deceased,updatedAtDate
常州,46.0,0.0,21.0,0.0,2020-02-16
宿迁,12.0,0.0,7.0,0.0,2020-02-15
南通,40.0,0.0,15.0,0.0,2020-02-15
泰州,37.0,0.0,16.0,0.0,2020-02-15
盐城,27.0,0.0,9.0,0.0,2020-02-15
扬州,21.0,0.0,7.0,0.0,2020-02-15
镇江,12.0,0.0,4.0,0.0,2020-02-15
连云港,46.0,0.0,12.0,0.0,2020-02-15
常州,43.0,0.0,11.0,0.0,2020-02-15
无锡,52.0,0.0,18.0,0.0,2020-02-15
淮安,60.0,0.0,11.0,0.0,2020-02-15
徐州,77.0,0.0,23.0,0.0,2020-02-15
苏州,86.0,0.0,26.0,0.0,2020-02-15
南京,91.0,0.0,27.0,0.0,2020-02-15
苏州,85.0,0.0,17.0,0.0,2020-02-14
南通,39.0,0.0,11.0,0.0,2020-02-14
常州,43.0,0.0,11.0,0.0,2020-02-14
连云港,45.0,0.0,10.0,0.0,2020-02-14
无锡,51.0,0.0,15.0,0.0,2020-02-14
淮安,56.0,0.0,11.0,0.0,2020-02-14
徐州,76.0,0.0,20.0,0.0,2020-02-14
南京,91.0,0.0,27.0,0.0,2020-02-14
盐城,26.0,0.0,6.0,0.0,2020-02-14
泰州,37.0,0.0,15.0,0.0,2020-02-14
扬州,20.0,0.0,6.0,0.0,2020-02-14
镇江,12.0,0.0,2.0,0.0,2020-02-14
宿迁,12.0,0.0,6.0,0.0,2020-02-14
苏州,85.0,0.0,17.0,0.0,2020-02-13
宿迁,12.0,0.0,6.0,0.0,2020-02-13
镇江,12.0,0.0,2.0,0.0,2020-02-13
扬州,20.0,0.0,6.0,0.0,2020-02-13
盐城,25.0,0.0,6.0,0.0,2020-02-13
泰州,37.0,0.0,15.0,0.0,2020-02-13
常州,38.0,0.0,12.0,0.0,2020-02-13
南通,38.0,0.0,11.0,0.0,2020-02-13
无锡,49.0,0.0,9.0,0.0,2020-02-13
淮安,51.0,0.0,6.0,0.0,2020-02-13
徐州,71.0,0.0,17.0,0.0,2020-02-13
南京,90.0,0.0,26.0,0.0,2020-02-13
连云港,42.0,0.0,6.0,0.0,2020-02-13
宿迁,12.0,0.0,6.0,0.0,2020-02-12
镇江,12.0,0.0,2.0,0.0,2020-02-12
扬州,18.0,0.0,6.0,0.0,2020-02-12
盐城,21.0,0.0,6.0,0.0,2020-02-12
常州,36.0,0.0,12.0,0.0,2020-02-12
泰州,36.0,0.0,6.0,0.0,2020-02-12
南通,37.0,0.0,11.0,0.0,2020-02-12
连云港,39.0,0.0,5.0,0.0,2020-02-12
无锡,48.0,0.0,9.0,0.0,2020-02-12
淮安,47.0,0.0,6.0,0.0,2020-02-12
徐州,66.0,0.0,16.0,0.0,2020-02-12
苏州,84.0,0.0,16.0,0.0,2020-02-12
南京,87.0,0.0,24.0,0.0,2020-02-12
无锡,45.0,0.0,4.0,0.0,2020-02-11
南京,84.0,0.0,22.0,0.0,2020-02-11
苏州,80.0,0.0,13.0,0.0,2020-02-11
徐州,63.0,0.0,10.0,0.0,2020-02-11
淮安,46.0,0.0,6.0,0.0,2020-02-11
连云港,37.0,0.0,5.0,0.0,2020-02-11
南通,35.0,0.0,5.0,0.0,2020-02-11
泰州,34.0,0.0,5.0,0.0,2020-02-11
扬州,18.0,0.0,6.0,0.0,2020-02-11
盐城,18.0,0.0,3.0,0.0,2020-02-11
镇江,12.0,0.0,2.0,0.0,2020-02-11
宿迁,12.0,0.0,6.0,0.0,2020-02-11
常州,31.0,0.0,6.0,0.0,2020-02-11
淮安,46.0,0.0,5.0,0.0,2020-02-10
宿迁,12.0,0.0,3.0,0.0,2020-02-10
盐城,18.0,0.0,3.0,0.0,2020-02-10
扬州,18.0,0.0,3.0,0.0,2020-02-10
泰州,31.0,0.0,5.0,0.0,2020-02-10
常州,31.0,0.0,6.0,0.0,2020-02-10
南通,33.0,0.0,5.0,0.0,2020-02-10
连云港,35.0,0.0,4.0,0.0,2020-02-10
无锡,41.0,0.0,3.0,0.0,2020-02-10
镇江,12.0,0.0,1.0,0.0,2020-02-10
徐州,60.0,0.0,8.0,0.0,2020-02-10
苏州,77.0,0.0,13.0,0.0,2020-02-10
南京,78.0,0.0,22.0,0.0,2020-02-10
淮安,44.0,0.0,5.0,0.0,2020-02-09
苏州,75.0,0.0,11.0,0.0,2020-02-09
南京,71.0,0.0,22.0,0.0,2020-02-09
徐州,56.0,0.0,8.0,0.0,2020-02-09
无锡,38.0,0.0,3.0,0.0,2020-02-09
镇江,12.0,0.0,1.0,0.0,2020-02-09
连云港,32.0,0.0,4.0,0.0,2020-02-09
宿迁,12.0,0.0,0.0,0.0,2020-02-09
盐城,17.0,0.0,3.0,0.0,2020-02-09
泰州,30.0,0.0,4.0,0.0,2020-02-09
常州,31.0,0.0,6.0,0.0,2020-02-09
南通,32.0,0.0,2.0,0.0,2020-02-09
扬州,18.0,0.0,2.0,0.0,2020-02-09
泰州,30.0,0.0,3.0,0.0,2020-02-08
镇江,11.0,0.0,1.0,0.0,2020-02-08
宿迁,12.0,0.0,0.0,0.0,2020-02-08
盐城,17.0,0.0,3.0,0.0,2020-02-08
扬州,17.0,0.0,2.0,0.0,2020-02-08
连云港,27.0,0.0,2.0,0.0,2020-02-08
无锡,34.0,0.0,4.0,0.0,2020-02-08
常州,31.0,0.0,5.0,0.0,2020-02-08
苏州,72.0,0.0,4.0,0.0,2020-02-08
淮安,40.0,0.0,2.0,0.0,2020-02-08
徐州,52.0,0.0,3.0,0.0,2020-02-08
南京,65.0,0.0,20.0,0.0,2020-02-08
南通,31.0,0.0,2.0,0.0,2020-02-08
常州,29.0,0.0,5.0,0.0,2020-02-07
镇江,9.0,0.0,1.0,0.0,2020-02-07
宿迁,12.0,0.0,0.0,0.0,2020-02-07
扬州,17.0,0.0,2.0,0.0,2020-02-07
连云港,24.0,0.0,2.0,0.0,2020-02-07
泰州,29.0,0.0,3.0,0.0,2020-02-07
盐城,16.0,0.0,3.0,0.0,2020-02-07
南通,29.0,0.0,2.0,0.0,2020-02-07
淮安,37.0,0.0,2.0,0.0,2020-02-07
徐州,49.0,0.0,3.0,0.0,2020-02-07
南京,57.0,0.0,15.0,0.0,2020-02-07
苏州,69.0,0.0,4.0,0.0,2020-02-07
无锡,31.0,0.0,1.0,0.0,2020-02-07
常州,27.0,0.0,5.0,0.0,2020-02-06
镇江,8.0,0.0,0.0,0.0,2020-02-06
宿迁,11.0,0.0,0.0,0.0,2020-02-06
扬州,15.0,0.0,0.0,0.0,2020-02-06
盐城,16.0,0.0,3.0,0.0,2020-02-06
连云港,22.0,0.0,2.0,0.0,2020-02-06
泰州,28.0,0.0,1.0,0.0,2020-02-06
南通,27.0,0.0,2.0,0.0,2020-02-06
无锡,28.0,0.0,1.0,0.0,2020-02-06
淮安,34.0,0.0,2.0,0.0,2020-02-06
徐州,45.0,0.0,3.0,0.0,2020-02-06
南京,52.0,0.0,11.0,0.0,2020-02-06
苏州,60.0,0.0,4.0,0.0,2020-02-06
常州,24.0,0.0,2.0,0.0,2020-02-05
镇江,6.0,0.0,0.0,0.0,2020-02-05
宿迁,11.0,0.0,0.0,0.0,2020-02-05
盐城,15.0,0.0,2.0,0.0,2020-02-05
扬州,15.0,0.0,0.0,0.0,2020-02-05
连云港,20.0,0.0,1.0,0.0,2020-02-05
泰州,26.0,0.0,1.0,0.0,2020-02-05
南通,25.0,0.0,0.0,0.0,2020-02-05
淮安,26.0,0.0,1.0,0.0,2020-02-05
无锡,26.0,0.0,1.0,0.0,2020-02-05
徐州,45.0,0.0,1.0,0.0,2020-02-05
南京,47.0,0.0,10.0,0.0,2020-02-05
苏州,55.0,0.0,4.0,0.0,2020-02-05
待明确地区,0.0,0.0,5.0,0.0,2020-02-05
淮安,22.0,0.0,1.0,0.0,2020-02-04
苏州,52.0,0.0,3.0,0.0,2020-02-04
南京,44.0,0.0,4.0,0.0,2020-02-04
徐州,39.0,0.0,0.0,0.0,2020-02-04
无锡,25.0,0.0,1.0,0.0,2020-02-04
泰州,23.0,0.0,0.0,0.0,2020-02-04
南通,22.0,0.0,0.0,0.0,2020-02-04
扬州,15.0,0.0,0.0,0.0,2020-02-04
常州,19.0,0.0,2.0,0.0,2020-02-04
连云港,17.0,0.0,1.0,0.0,2020-02-04
盐城,15.0,0.0,0.0,0.0,2020-02-04
宿迁,10.0,0.0,0.0,0.0,2020-02-04
镇江,5.0,0.0,0.0,0.0,2020-02-04
淮安,18.0,0.0,1.0,0.0,2020-02-03
镇江,3.0,0.0,0.0,0.0,2020-02-03
宿迁,9.0,0.0,0.0,0.0,2020-02-03
连云港,14.0,0.0,1.0,0.0,2020-02-03
盐城,15.0,0.0,0.0,0.0,2020-02-03
常州,15.0,0.0,0.0,0.0,2020-02-03
扬州,14.0,0.0,0.0,0.0,2020-02-03
南通,19.0,0.0,0.0,0.0,2020-02-03
无锡,23.0,0.0,1.0,0.0,2020-02-03
苏州,44.0,0.0,3.0,0.0,2020-02-03
徐州,36.0,0.0,0.0,0.0,2020-02-03
南京,40.0,0.0,2.0,0.0,2020-02-03
泰州,21.0,0.0,0.0,0.0,2020-02-03
盐城,15.0,0.0,0.0,0.0,2020-02-02
镇江,3.0,0.0,0.0,0.0,2020-02-02
宿迁,8.0,0.0,0.0,0.0,2020-02-02
淮安,13.0,0.0,1.0,0.0,2020-02-02
扬州,13.0,0.0,0.0,0.0,2020-02-02
连云港,13.0,0.0,1.0,0.0,2020-02-02
苏州,38.0,0.0,3.0,0.0,2020-02-02
常州,15.0,0.0,0.0,0.0,2020-02-02
泰州,17.0,0.0,0.0,0.0,2020-02-02
南通,17.0,0.0,0.0,0.0,2020-02-02
无锡,19.0,0.0,0.0,0.0,2020-02-02
徐州,30.0,0.0,0.0,0.0,2020-02-02
南京,35.0,0.0,2.0,0.0,2020-02-02
扬州,13.0,0.0,0.0,0.0,2020-02-01
镇江,2.0,0.0,0.0,0.0,2020-02-01
宿迁,8.0,0.0,0.0,0.0,2020-02-01
淮安,12.0,0.0,1.0,0.0,2020-02-01
南通,12.0,0.0,0.0,0.0,2020-02-01
盐城,13.0,0.0,0.0,0.0,2020-02-01
连云港,13.0,0.0,1.0,0.0,2020-02-01
无锡,13.0,0.0,0.0,0.0,2020-02-01
常州,14.0,0.0,0.0,0.0,2020-02-01
泰州,17.0,0.0,0.0,0.0,2020-02-01
徐州,23.0,0.0,0.0,0.0,2020-02-01
南京,28.0,0.0,2.0,0.0,2020-02-01
苏州,34.0,0.0,2.0,0.0,2020-02-01
待明确,0.0,0.0,3.0,0.0,2020-02-01
苏州,32.0,0.0,2.0,0.0,2020-01-31
淮安,10.0,0.0,0.0,0.0,2020-01-31
镇江,2.0,0.0,0.0,0.0,2020-01-31
宿迁,7.0,0.0,0.0,0.0,2020-01-31
盐城,8.0,0.0,0.0,0.0,2020-01-31
南京,25.0,0.0,2.0,0.0,2020-01-31
连云港,9.0,0.0,1.0,0.0,2020-01-31
扬州,8.0,0.0,0.0,0.0,2020-01-31
南通,10.0,0.0,0.0,0.0,2020-01-31
泰州,12.0,0.0,0.0,0.0,2020-01-31
无锡,12.0,0.0,0.0,0.0,2020-01-31
常州,13.0,0.0,0.0,0.0,2020-01-31
徐州,20.0,0.0,0.0,0.0,2020-01-31
淮安,7.0,0.0,0.0,0.0,2020-01-30
常州,10.0,0.0,0.0,0.0,2020-01-30
苏州,24.0,0.0,1.0,0.0,2020-01-30
南京,19.0,0.0,0.0,0.0,2020-01-30
镇江,2.0,0.0,0.0,0.0,2020-01-30
无锡,10.0,0.0,0.0,0.0,2020-01-30
徐州,15.0,0.0,0.0,0.0,2020-01-30
泰州,9.0,0.0,0.0,0.0,2020-01-30
扬州,8.0,0.0,0.0,0.0,2020-01-30
连云港,6.0,0.0,0.0,0.0,2020-01-30
盐城,6.0,0.0,0.0,0.0,2020-01-30
宿迁,4.0,0.0,0.0,0.0,2020-01-30
南通,9.0,0.0,0.0,0.0,2020-01-30
淮安,3.0,0.0,0.0,0.0,2020-01-29
镇江,2.0,0.0,0.0,0.0,2020-01-29
连云港,3.0,0.0,0.0,0.0,2020-01-29
常州,8.0,0.0,0.0,0.0,2020-01-29
宿迁,4.0,0.0,0.0,0.0,2020-01-29
苏州,20.0,0.0,1.0,0.0,2020-01-29
无锡,9.0,0.0,0.0,0.0,2020-01-29
扬州,8.0,0.0,0.0,0.0,2020-01-29
南京,14.0,0.0,0.0,0.0,2020-01-29
泰州,8.0,0.0,0.0,0.0,2020-01-29
徐州,8.0,0.0,0.0,0.0,2020-01-29
南通,6.0,0.0,0.0,0.0,2020-01-29
盐城,6.0,0.0,0.0,0.0,2020-01-29
扬州,5.0,0.0,0.0,0.0,2020-01-28
盐城,1.0,0.0,0.0,0.0,2020-01-28
淮安,2.0,0.0,0.0,0.0,2020-01-28
镇江,2.0,0.0,0.0,0.0,2020-01-28
连云港,3.0,0.0,0.0,0.0,2020-01-28
泰州,4.0,0.0,0.0,0.0,2020-01-28
宿迁,3.0,0.0,0.0,0.0,2020-01-28
南通,6.0,0.0,0.0,0.0,2020-01-28
苏州,12.0,0.0,1.0,0.0,2020-01-28
无锡,6.0,0.0,0.0,0.0,2020-01-28
南京,10.0,0.0,0.0,0.0,2020-01-28
徐州,8.0,0.0,0.0,0.0,2020-01-28
常州,8.0,0.0,0.0,0.0,2020-01-28
镇江,2.0,0.0,0.0,0.0,2020-01-27
宿迁,1.0,0.0,0.0,0.0,2020-01-27
盐城,1.0,0.0,0.0,0.0,2020-01-27
泰州,2.0,0.0,0.0,0.0,2020-01-27
无锡,4.0,0.0,0.0,0.0,2020-01-27
淮安,2.0,0.0,0.0,0.0,2020-01-27
苏州,8.0,0.0,1.0,0.0,2020-01-27
南京,7.0,0.0,0.0,0.0,2020-01-27
常州,6.0,0.0,0.0,0.0,2020-01-27
南通,4.0,0.0,0.0,0.0,2020-01-27
扬州,4.0,0.0,0.0,0.0,2020-01-27
连云港,3.0,0.0,0.0,0.0,2020-01-27
徐州,3.0,0.0,0.0,0.0,2020-01-27
泰州,1.0,0.0,0.0,0.0,2020-01-26
镇江,2.0,0.0,0.0,0.0,2020-01-26
淮安,1.0,0.0,0.0,0.0,2020-01-26
宿迁,1.0,0.0,0.0,0.0,2020-01-26
盐城,1.0,0.0,0.0,0.0,2020-01-26
扬州,1.0,0.0,0.0,0.0,2020-01-26
南京,7.0,0.0,0.0,0.0,2020-01-26
南通,2.0,0.0,0.0,0.0,2020-01-26
连云港,3.0,0.0,0.0,0.0,2020-01-26
常州,5.0,0.0,0.0,0.0,2020-01-26
苏州,7.0,0.0,1.0,0.0,2020-01-26
无锡,2.0,0.0,0.0,0.0,2020-01-26
南通,1.0,0.0,0.0,0.0,2020-01-25
宿迁,1.0,0.0,0.0,0.0,2020-01-25
盐城,1.0,0.0,0.0,0.0,2020-01-25
无锡,1.0,0.0,0.0,0.0,2020-01-25
苏州,3.0,0.0,1.0,0.0,2020-01-25
扬州,1.0,0.0,0.0,0.0,2020-01-25
连云港,1.0,0.0,0.0,0.0,2020-01-25
南京,4.0,0.0,0.0,0.0,2020-01-25
常州,5.0,0.0,0.0,0.0,2020-01-25
无锡,1.0,0.0,0.0,0.0,2020-01-24
南通,1.0,0.0,0.0,0.0,2020-01-24
扬州,1.0,0.0,0.0,0.0,2020-01-24
连云港,1.0,0.0,0.0,0.0,2020-01-24
苏州,2.0,0.0,0.0,0.0,2020-01-24
南京,3.0,0.0,0.0,0.0,2020-01-24
,,,,,2020-01-24
,,,,,2020-01-23
